Sr_no,DeviceId,TimeSent,DateSent,Receive_Time,Receive_Date,BatteryStatus,ChargingStatus,ChargingSupply,NetworkStatus,date_time_imei,TableTimeStamp,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Parameter11,Parameter12,Parameter13,Parameter14,Parameter15,Parameter16,Parameter17,Parameter18,Parameter19,Parameter20,Parameter21,Parameter22,Parameter23,Parameter24,Parameter25,Parameter26,Parameter27,Parameter28,Parameter29,Parameter30,Parameter31,Parameter32,Parameter33,Parameter34,Parameter35,Parameter36,Parameter37,Parameter38,Parameter39,Parameter40,Parameter41,Parameter42,Parameter43,Parameter44,Parameter45,Parameter46,Parameter47,Parameter48,Parameter49,Parameter50,Parameter51,Parameter52,Parameter53,Parameter54,Parameter55,Parameter56,Parameter57,Parameter58,Parameter59,Parameter60,Parameter61,Parameter62,Parameter63,Parameter64,Parameter65,Parameter66,Parameter67,Parameter68,Parameter69,Parameter70,Parameter71,Parameter72,Parameter73,Parameter74,Parameter75,Parameter76,Parameter77,Parameter78,Parameter79,Parameter80,Parameter81,Parameter82,Parameter83,Parameter84,Parameter85,Parameter86,Parameter87,Parameter88,Parameter89,Parameter90,Parameter91,Parameter92,Parameter93,Parameter94,Parameter95,Parameter96,Parameter97,Parameter98,Parameter99,Parameter100,Parameter101,Parameter102,Parameter103,Parameter104,Parameter105,Parameter106,Parameter107,Parameter108,Parameter109,Parameter110,Parameter111,Parameter112,Parameter113,Parameter114,Parameter115,Parameter116,Parameter117,Parameter118,Parameter119,Parameter120,Parameter121,Parameter122,Parameter123,Parameter124,Parameter125,Parameter126,Parameter127,Parameter128,Parameter129,Parameter130,Parameter131,Parameter132,Parameter133,Parameter134,Parameter135,Parameter136,Parameter137,Parameter138,Parameter139,Parameter140,Parameter141,Parameter142,Parameter143,Parameter144,Parameter145,Parameter146,Parameter147,Parameter148,Parameter149,Parameter150,Parameter151,Parameter152,Parameter153,Parameter154,Parameter155,Parameter156,Parameter157,Parameter158,Parameter159,Parameter160,Parameter161,Parameter162,Parameter163,Parameter164,Parameter165,Parameter166,Parameter167,Parameter168,Parameter169,Parameter170,Parameter171,Parameter172,Parameter173,Parameter174,Parameter175,Parameter176
135679,200011512628130,04:20:02,2019-09-21,04:20:59,2019-09-21,4,1,1,4,"2019-9-21 4:20:2 200011512628130","2019-09-21 04:20:02",-5.5,5.4,14.5,24,233,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.6,25.2,11.5,23,224,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135680,200011512628130,04:22:02,2019-09-21,04:22:59,2019-09-21,4,1,1,4,"2019-9-21 4:22:2 200011512628130","2019-09-21 04:22:02",-5.5,5.6,14.5,24,233,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.6,25.3,11.5,23,225,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135681,200011512628130,04:24:02,2019-09-21,04:24:59,2019-09-21,4,1,1,4,"2019-9-21 4:24:2 200011512628130","2019-09-21 04:24:02",-5.5,5.9,14.5,24,233,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.6,25.2,11.5,23,225,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135682,200011512628130,04:26:02,2019-09-21,04:26:59,2019-09-21,4,1,1,4,"2019-9-21 4:26:2 200011512628130","2019-09-21 04:26:02",-5.2,5.9,14.4,24,233,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.7,25.2,11.6,23,225,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135683,200011512628130,04:28:02,2019-09-21,04:28:59,2019-09-21,4,1,1,4,"2019-9-21 4:28:2 200011512628130","2019-09-21 04:28:02",-5.3,5.9,14.3,24,232,0,0,0,0,0,1,1,1,0,1,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.7,25.2,11.7,23,225,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135684,200011512628130,04:30:02,2019-09-21,04:30:59,2019-09-21,4,1,1,4,"2019-9-21 4:30:2 200011512628130","2019-09-21 04:30:02",-4.2,5,14.3,24,233,0,0,0,0,0,1,1,1,0,1,0,1378,2,1,2,1,2,1,1,1,1,2,0,-4.8,25.2,11.9,23,225,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135685,200011512628130,04:32:02,2019-09-21,04:32:59,2019-09-21,4,1,1,4,"2019-9-21 4:32:2 200011512628130","2019-09-21 04:32:02",-4.7,4.5,-0.9,24,228,10,0.1,1,1,1,1,1,1,0,1,0,1378,2,1,2,1,2,1,1,1,1,2,0,-4.9,25.2,10.1,23,225,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135686,200011512628130,04:34:02,2019-09-21,04:34:59,2019-09-21,4,1,1,4,"2019-9-21 4:34:2 200011512628130","2019-09-21 04:34:02",-5.4,4,-2.4,24,228,10.1,0.1,1,1,1,1,1,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.4,25.2,6.4,23,225,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135687,200011512628130,04:36:02,2019-09-21,04:36:59,2019-09-21,4,1,1,4,"2019-9-21 4:36:2 200011512628130","2019-09-21 04:36:02",-5.1,3.8,-3.4,24,228,10.2,0.2,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.1,25.2,4.6,23,224,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135688,200011512628130,04:38:02,2019-09-21,04:38:59,2019-09-21,4,1,1,4,"2019-9-21 4:38:2 200011512628130","2019-09-21 04:38:02",-5.1,3.9,-3.9,24,228,10.1,0.1,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.1,25.3,3.7,23,224,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135689,200011512628130,04:40:02,2019-09-21,04:40:59,2019-09-21,4,1,1,4,"2019-9-21 4:40:2 200011512628130","2019-09-21 04:40:02",-4.9,4.3,-4.2,24,227,10,0.1,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5,25.3,3.3,23,225,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135690,200011512628130,04:42:02,2019-09-21,04:42:59,2019-09-21,4,1,1,4,"2019-9-21 4:42:2 200011512628130","2019-09-21 04:42:02",-5.2,4.1,-4.5,24,228,10.1,0.1,1,1,1,1,1,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.1,25.4,3,23,224,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135691,200011512628130,04:44:02,2019-09-21,04:44:59,2019-09-21,4,1,1,4,"2019-9-21 4:44:2 200011512628130","2019-09-21 04:44:02",-5.1,3.7,-4.8,24,227,10.1,0.2,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.2,25.4,2.7,23,224,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135692,200011512628130,04:46:02,2019-09-21,04:46:59,2019-09-21,4,1,1,4,"2019-9-21 4:46:2 200011512628130","2019-09-21 04:46:02",-5.5,4,-4.9,24,227,10.1,0.2,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.4,25.5,2.5,23,225,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135693,200011512628130,04:48:02,2019-09-21,04:49:00,2019-09-21,4,1,1,4,"2019-9-21 4:48:2 200011512628130","2019-09-21 04:48:02",-5.6,4.2,-5.2,24,226,10.1,0.2,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.5,25.5,2.3,23,223,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135694,200011512628130,04:50:02,2019-09-21,04:50:59,2019-09-21,4,1,1,4,"2019-9-21 4:50:2 200011512628130","2019-09-21 04:50:02",-5.4,4.4,-5.4,24,226,10,0.2,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.7,25.6,2.2,23,224,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135695,200011512628130,04:52:02,2019-09-21,04:53:00,2019-09-21,4,1,1,4,"2019-9-21 4:52:2 200011512628130","2019-09-21 04:52:02",-5.5,4.5,-5.5,24,226,10.1,0.2,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.9,25.7,1.9,23,225,0,0,1,1,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135696,200011512628130,04:54:02,2019-09-21,04:54:59,2019-09-21,4,1,1,4,"2019-9-21 4:54:2 200011512628130","2019-09-21 04:54:02",-5.9,4.4,-5.2,24,225,10.2,0.2,1,1,1,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-6,25.7,0.4,23,225,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135697,200011512628130,04:56:03,2019-09-21,04:56:59,2019-09-21,4,1,1,4,"2019-9-21 4:56:3 200011512628130","2019-09-21 04:56:03",-5.8,4.5,-2.4,24,233,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-6,25.8,-0.4,23,229,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135698,200011512628130,04:58:03,2019-09-21,04:58:59,2019-09-21,4,1,1,4,"2019-9-21 4:58:3 200011512628130","2019-09-21 04:58:03",-5.8,3.9,-0.9,24,232,0,0,0,0,0,1,1,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-6,25.8,-0.6,23,230,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135699,200011512628130,05:00:03,2019-09-21,05:01:00,2019-09-21,4,1,1,4,"2019-9-21 5:0:3 200011512628130","2019-09-21 05:00:03",-5.9,3.9,0.1,24,232,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-6,25.9,-0.4,23,231,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135700,200011512628130,05:02:03,2019-09-21,05:02:59,2019-09-21,4,1,1,4,"2019-9-21 5:2:3 200011512628130","2019-09-21 05:02:03",-5.8,4.3,0.1,24,232,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.9,25.9,-0.1,23,231,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135701,200011512628130,05:04:03,2019-09-21,05:04:59,2019-09-21,4,1,1,4,"2019-9-21 5:4:3 200011512628130","2019-09-21 05:04:03",-5.7,4.5,0.2,24,234,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.9,25.9,0.2,23,230,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135702,200011512628130,05:06:03,2019-09-21,05:06:59,2019-09-21,4,1,1,4,"2019-9-21 5:6:3 200011512628130","2019-09-21 05:06:03",-5.9,4.5,0.3,24,232,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.8,25.9,0.2,23,231,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135703,200011512628130,05:08:03,2019-09-21,05:08:59,2019-09-21,4,1,1,4,"2019-9-21 5:8:3 200011512628130","2019-09-21 05:08:03",-5.8,4.6,0.9,24,233,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.8,25.9,0.4,23,230,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135704,200011512628130,05:10:03,2019-09-21,05:11:01,2019-09-21,4,1,1,4,"2019-9-21 5:10:3 200011512628130","2019-09-21 05:10:03",-5.6,4.6,1.9,24,233,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.7,25.9,1.2,23,230,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135705,200011512628130,05:12:03,2019-09-21,05:12:59,2019-09-21,4,1,1,4,"2019-9-21 5:12:3 200011512628130","2019-09-21 05:12:03",-5.8,4.3,2.9,24,230,0,0,0,0,0,1,1,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.7,25.9,1.9,23,229,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135706,200011512628130,05:14:03,2019-09-21,05:14:59,2019-09-21,4,1,1,4,"2019-9-21 5:14:3 200011512628130","2019-09-21 05:14:03",-5.7,3.9,3.7,24,231,0,0,0,0,0,1,0,0,0,0,0,1378,2,1,2,1,2,1,1,1,1,2,0,-5.7,25.9,2.5,23,228,0,0,0,0,0,0,0,0,0,0,0,761,1,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
